	coll_lecture	sentence	reflection	sentiment
3268	2	Er nahm an, dass Verkäufer besser sind, wenn sie extrovertiert sind.	0	3
1308	2	Das bedeutet, dass LehrerInnen darauf abzielen sollten, Ressourcen zu verwenden, die ihre SchülerInnen stimulieren und begeistern.	1	3
76	1	Befriedigend, das hat Spaß gemacht	1	4
177	2	Wenn Kinder die Möglichkeit haben, ihre Strategien und Denkweisen zu diskutieren und zu begründen, können sie ihre eigenen Methoden festigen und vielleicht neue Arbeitsweisen von Gleichaltrigen lernen.	1	4
2417	2	Wie ich mehr über den Weltraum lernen möchte	0	3
92	0	Allerdings ist die Grenze sehr fließend, ob es sich um KI oder automatisierte Entscheidungssysteme handelt.	1	3
2637	2	Das ist die Art von Lehrer, die ich anstrebe zu sein.  	0	4
2762	2	Sie lernen, dass sie nasse Füße bekommen, wenn sie mit ihren Turnschuhen in einer Pfütze planschen, aber dass sie trocken bleiben können, wenn sie ihre Gummistiefel tragen...	0	3
2846	2	Das ist sehr nachteilig für die eigene Motivation, wenn jemand, mit dem man zusammenarbeitet, desinteressiert zu sein scheint.	0	2
1665	2	Die erste Sache, die der Herr besprach, war sicherzustellen, dass wir als Lehrer hohe Erwartungen an alle unsere Schüler haben.	0	3
131	1	Die Programmieraufgaben machen Spaß.	1	4
2459	2	Andererseits fanden 3-4 Jungen dies ziemlich knifflig, ganz zu schweigen von den Blättern danach, aber für den Großteil der Klasse war das unnötig. 	1	2
3207	2	"Meine Gruppe war sich einig, dass die Rahmen hilfreich waren, da sie unsere Gedanken in der Grundform eines ""richtigen"" wissenschaftlichen Berichts organisierten."	0	3
2183	2	Ich fand heraus, dass, obwohl Leseschemata sehr nützlich sein können, um Lehrern zu helfen, die Erfahrungen und Ergebnisse ihrer Kinder zu erreichen, und in England gleichwertig sind, sie manchmal nicht besonders interessant sein können oder kontrollierte grammatikalische und Wortschatzstrukturen haben (Medwell et al, 2014, S.141).	1	3
3589	2	Eine weitere Herausforderung könnte ein Mangel an Ressourcen sein.	1	2
2877	2	Dieser Ansatz zum Lehren und Lernen hat viele Vorteile.	0	4
3259	2	Dabei handelt es sich nicht unbedingt um Lektüre, die direkt mit dem Kurs, den Aufgaben, Modulen oder Vorlesungen zusammenhängt, sondern auch um Bücher, die von Lehrern auf Twitter empfohlen werden, oder um Blogs, auf die ich beim allgemeinen Stöbern stoße.	0	3
2980	2	SchülerInnen entwickeln ihr Verständnis für die Position der Erde im Universum und entwickeln ein Gefühl für Zeit und Maßstab.	0	3
3294	2	Unser Temperament und unsere Veranlagung werden stabil, und unsere Erfahrungen prägen dies.	0	3
229	2	Wenn ich früher über die Rolle des Lehrers nachdachte, war ich schuldig, mir vorzustellen, WAS sie ihrer Klasse beibringen...	1	2
32	1	Das hat alles super funktioniert soweit.	0	5
1466	2	Wie werde ich diese entwickeln	0	3
52	1	Außerdem ist eine gute Vorarbeit und strukturiertes Arbeiten das wichtigste um ein Gelingen zu sichern.	1	4
1766	2	Dieser Impfstoff hat diese Krankheiten fast ausgerottet.	0	3
3286	2	Ja, wie wir erzogen werden, spielt eine große Rolle bei der Art und Weise, wie wir lernen, wie wir uns verhalten.	0	3
2489	2	Einige der vorgeschlagenen Vorteile sind: ein hohes Maß an Engagement	0	3
2192	2	Meinen Nachmittag verbrachte ich mit der Pre-Prep in der Spielhalle, wo die Kinder aktive Spiele spielten, herumliefen und die Fähigkeiten besprachen, die sie danach übten.	0	3
387	2	Im Laufe ihrer Entwicklung beginnen sie, ein größeres Selbstbewusstsein zu erlangen;	0	3
1855	2	Außerdem, so wichtig wie die Mitarbeiter in einer Schule sind, so wichtig sind auch die Kinder und ich denke, dass ich in den nächsten Wochen versuchen werde, mit einigen der Jungen der Schule über ihre Erfahrungen in Moulsford zu sprechen, um einen Einblick in diesen Aspekt einer Schule zu bekommen.	1	3
1908	2	Ich begann, diese Strategie anzuwenden, und es machte einen positiven Unterschied.	1	4
312	2	Ich habe dies in meinem letzten Beitrag nach den Pariser Anschlägen im November letzten Jahres angesprochen (lesen Sie den Beitrag hier.)	0	3
1056	2	"  Auch wenn das alles sehr negativ rüberkommt und Sie vielleicht da sitzen und denken ""Reiß dich zusammen"", ""so ist das Leben eben"" oder was vielen von uns im Moment gesagt wird ""das schaffst du schon"", ist das die Realität, mit der viele Menschen konfrontiert sind und nicht wissen, wie sie damit umgehen sollen."	1	2
66	1	Die Integration von Pythoncode in C++ Programm führte zu konflikten deren Bewältigung länger dauerte als die eigentliche Integration.	0	3
732	2	sind nur einige der Möglichkeiten, die meinen Standpunkt untermauern.	0	3
113	1	Häufig frustriert und genervt.	0	2
1637	2	Selbst im Vergleich zur Sonne erscheint die Erde ziemlich unbedeutend!	1	3
2689	2	Ich erinnere mich noch gut an das Gefühl des drohenden Untergangs, als ich mit 9 Jahren eine Vier in meinem Gälisch-Test bekam und zurückgehen musste, um es meinen Eltern zu sagen (obwohl sie sehr fürsorglich und liebevoll waren und sich einfach nur freuten, dass ich bestanden hatte, aber das ist nicht wirklich der Punkt)	1	2
554	2	Dienstag	0	3
2797	2	Während meines Praktikums werde ich die Möglichkeit haben, mit einer Vielzahl von Musikspezialisten zu arbeiten, wo ich einige ihrer Techniken und Lehrmethoden beobachten und lernen kann.	1	4
300	2	Wir erkannten jedoch, dass ein großer Teil unseres Wissens nicht aus der Schule, sondern eher aus der Sonntagsschule, der Kirche oder der Familie stammt.	1	3
33	2	Ich erinnere mich, dass in bestimmten Klassen, wenn ich meinen Kopf für längere Zeit drehen musste (vielleicht um die Tafel zu sehen), sich der Kragen des Hemdes in meinen Hals bohrte.	0	2
3279	2	Ich würde sagen, ich bin selbstbewusster geworden und habe in den letzten Jahren wirklich angefangen, meine eigene Persönlichkeit besser zu verstehen.	1	4
2783	2	Musik ist es wert, um ihrer selbst willen unterrichtet zu werden;	0	3
1804	2	Heute konnte ich mich mit dem Leiter der Lernunterstützung in Moulsford unterhalten, wo ich die meisten Informationen für den heutigen Blogbeitrag erhalten habe.	0	3
86	2	würde ich sicherstellen, dass der Boden mit Teppich ausgelegt und in gutem Zustand ist und keine Ecken hochgeklappt sind, um Stolperfallen zu vermeiden.	1	3
2302	2	"Dies kann dazu beitragen, den Enthusiasmus und die Motivation aufrechtzuerhalten, ohne in einem Trott der immer gleichen Routinen und Praktiken ""stecken zu bleiben""."	1	4
2201	2	Es sieht so aus, als ob ich diesen Blog wieder regelmäßiger aktualisieren werde (juhu), weil wir ein Portfolio erstellen müssen, in dem ich über das, was ich lese, denke und lerne, schreiben werde.	1	4
3218	2	Die Naturwissenschaften sind ein wichtiger Teil des Grundschulunterrichts und des Lehrplans für hervorragende Leistungen.	0	4
3342	2	Ich stimme der Tatsache zu, dass Ericksons Theorie bis zum Alter von 40+ gilt.	1	3
1881	2	Diese Woche haben wir das Online Literacy Assessment (OLA) und das Online Maths Assessment kennengelernt.	0	3
3072	2	Welche Spiele werden die Kinder draußen spielen?	1	3
184	2	Die Moulsford Waldschule	0	3
3105	2	Als Teil des Kurses wurden wir eingeladen, das Museum und die Ausstellungen zu erkunden, ebenso wie die Lernbereiche, die genutzt werden können, wenn Lehrer Gruppen mitbringen.	0	3
2356	2	Mein Montag endete mit einem Ausflug zum Tesco, um irn bru und schottisches Shortbread für meinen Vortrag vor den Internatsschülern am nächsten Tag zu kaufen.	0	3
109	0	Ich weiß, dass ich noch viel lernen muss, um kompetent genug zu sein, denn bisher war meine Fähigkeit, ethische Fragen anzugehen, sehr eindimensional und basierte auf dem Problem, das den meisten (informierten Bürgern) bekannt ist. 	1	2
914	2	Meine Intervention bedeutete, dass John und Alice in einer Gruppe sein mussten, die nicht ihre ursprüngliche Präferenz war.	1	2
570	2	Donnerstag	0	3
1309	2	Es gibt natürlich auch Nachteile, die in Betracht gezogen werden müssen (neben dem Aspekt der Ablenkung!)	1	2
2955	2	Der Workshop hat mir geholfen zu erkennen, dass es einige große Lücken in meinem Wissen gibt.	1	3
2434	2	Nach dem E-Portfolio-Input, bei dem wir die Gelegenheit hatten, einige Blogbeiträge unserer Kollegen zu lesen, habe ich erkannt, dass es tatsächlich eine Reihe von Möglichkeiten gibt, meine beruflichen Gedanken in meinem eigenen Blog darzustellen.	1	3
2852	2	Es wird mich ermutigen, mit unserem sich ständig verändernden Bildungssystem auf dem Laufenden zu bleiben, und mich daran erinnern, wie wichtig es ist, mein Wissen über Bildung weiterzuentwickeln.	1	4
581	2	Mir persönlich hat es sehr viel Spaß gemacht, dies zu planen, weil ich gemerkt habe, dass man Alphabetisierungsstunden lustig gestalten und mit anderen Lehrplanbereichen verknüpfen kann.	1	4
2690	2	Wir verlangen von den Kindern, dass sie eine Menge durchmachen, um eine Leistungslücke zu schließen, wenn sie vielleicht Lehrer und Schulen haben, die nicht bereit sind, die Extrameile zu gehen, um ihnen auf dem Weg zu dieser Note zu helfen - und das, wenn sie überhaupt in eine Schule kommen, die die Gesellschaft als anständig betrachtet!	1	2
1934	2	Am Ende der zweiten Woche wurde mir klar, dass ich meine Zeit besser einteilen musste.	1	2
2260	2	Lesen, Forschung und Vorlesungen liefern wichtige Informationen, aber es ist die Erfahrung im Klassenzimmer, die das Verständnis festigt und uns zu zukünftigen Pädagogen formt.	0	3
31	1	Auf jeden Fall haben wir gelernt uns in der kleinen Gruppe zu organisieren und kommunizieren.	1	4
236	2	Einfache Dinge wie sie nach etwas zu fragen, von dem sie erwähnten, dass sie daran teilgenommen haben, oder ihnen ein Kompliment zu machen, wenn sie hereinkommen, wird ihnen einen großen Auftrieb geben.	1	4
298	2	Diese sind:  Christentum (2,1 Mrd.) Judentum (14 Mio.) Islam (1,3 Mrd.) Hinduismus (900 Mio.) Buddhismus (376 Mio.) Sikhismus (23 Mio.)	0	3
1070	2	Das Plakat unten habe ich mit Worten aus Fergusons Buch gestaltet, als wichtige tägliche Erinnerung für mich selbst.  	1	3
2022	2	Ich denke, dass der Lehrer sich der Persönlichkeit und der Bedürfnisse des einzelnen Schülers sehr bewusst sein muss, da es dazu führen könnte, dass ein Kind das Gefühl hat, nie gut genug zu sein und möglicherweise aufgibt.	1	3
655	2	Keine andere Regierung in Europa, die ich finden kann, empfiehlt, dass Lehrer nur die Geschichte ihres Landes unterrichten, und nachdem ich die Empfehlungen des House of Lords für den Geschichtsunterricht gelesen habe, steht dort auch nirgends, dass es obligatorisch ist, nur die Geschichte Großbritanniens zu unterrichten.	0	3
2284	2	"Es gibt ein wunderbares Zitat von Professor John Hattie, das besagt: ""Die größten Auswirkungen auf das Lernen der Schüler entstehen, wenn Lehrer zu Lernenden ihrer eigenen Lehre werden"" (zitiert nach Teaching Scotland, 2014)."	1	4
2974	2	In den Naturwissenschaften (wie in vielen anderen Lehrplanbereichen)	0	3
95	1	Ich habe die Arbeiten besser verstanden	1	4
3364	2	Ich stellte bald fest, dass dies auch bei meiner Arbeit oft der Fall war.	1	3
875	2	Ein weiterer Aspekt, der bei der Nutzung sozialer Medien beachtet werden muss, sind beiläufige Kommentare.	0	3
247	2	Ich denke, dass dies mein Ziel des Zeitmanagements in Bezug auf meine Planung beeinflussen wird.	1	3
2998	2	Ein Lehrer, der einen Unterschied macht, muss fürsorglich und einfühlsam sein.	1	4
2373	2	"Ich habe angefangen, mit ihnen eine ""Du schreibst einen Satz, ich schreibe einen Satz""-Strategie anzuwenden, um Zeit zu sparen, damit sie mehr aufschreiben konnten, und ich war sehr erfreut, als sie ihre Liebe zum Schreiben zum Ausdruck brachten und wie glücklich sie darüber waren, dass ich ihnen erlaubte, die Hälfte der Arbeit selbst zu schreiben."	1	4
902	2	Ich denke, dass es helfen könnte, Kinder auf andere Seiten wie diese zu lenken, weg von den weit verbreiteten wie Facebook und Snapchat, um einige der Gefahren, denen junge Menschen ausgesetzt sind, zu vermeiden, aber die Bedrohungen werden nie ganz ausgerottet werden.	1	2
2730	2	Von außen sahen beide Äpfel sehr ähnlich aus.	0	3
282	2	Ich denke, dass diese beiden Lehrer Integrität und Stärke zeigen, indem sie es auf sich nehmen, die Gräueltaten der Pariser Anschläge auf die eine oder andere Weise in ihren Unterricht einzubringen, obwohl es vielleicht einfacher gewesen wäre, das Thema ganz zu vermeiden.	1	4
365	2	Allerdings ist ihre Methode nicht vollständig förderlich, da sie einige Dinge nicht berücksichtigt.	1	2
377	2	Ich denke, das ist so, weil er weiß, dass sie wahrscheinlich die Antwort beim ersten Mal richtig bekommen werden...	0	3
2016	2	Es wird mich interessieren, verschiedene Ansätze und Methoden in Aktion zu sehen, wenn ich ein Praktikum mache, und ich freue mich darauf, einige davon in meinem eigenen Unterricht einzusetzen.	1	4
840	2	Als erstes entschieden wir uns für die Lernabsicht:	0	3
1278	2	Leider sehen wir immer noch Beispiele aus der Praxis, die suggerieren, dass Spielen nur etwas für Kinder in den Early Years ist.	0	2
1100	2	Bevor man sie benutzte, musste man sich darüber im Klaren sein, mit welcher Geschwindigkeit sich die Sonne bewegte - bewegte sie sich den ganzen Tag mit der gleichen Geschwindigkeit?	0	3
1890	2	Vereinfacht ausgedrückt: Eine Person mit einer fixen Denkweise gibt leicht auf, glaubt, dass Talent etwas ist, mit dem man geboren wird, und dass Intelligenz fixiert ist (d.h. manche Menschen sind einfach nicht schlau und es hat keinen Sinn, es zu versuchen).	0	3
61	1	Wahrscheinlich hat die Wahrnehmung im besseren Weg geändert, ich konnte mehr machen, als erwartet	1	4
1444	2	Es gibt ein konstantes Thema in ihrem Argument, dass wenn sie etwas tun kann, wie lächeln oder nett sein, dann kann das jeder, weil wir alle gleich sind.	0	4
49	1	Ich habe etwas über Datenbeschaffung (dataset finden, labelling) und über das suchen und finden von zur Aufgabe passenden Literatur (paper) gelernt. 	1	3
893	2	Ich bin der Meinung, dass Kinder und ihre Familien über die potenziellen Gefahren der Online-Kommunikation aufgeklärt werden müssen, aber ich denke nicht, dass diese Gefahren uns dazu veranlassen sollten, vor einer potenziell anregenden und inspirierenden Ressource zurückzuschrecken.	1	3
1518	2	Bei der heutigen Zusammenarbeit im Wettbewerb zwischen den Häusern hatte ich auf jeden Fall das Gefühl, dass die Kinder und das Personal durch viel Teamarbeit das Vertrauen der anderen gewonnen haben.	1	4
32	2	Als ich in der Oberstufe war, wurde von mir erwartet, dass ich ein Hemd und eine Krawatte trage, was ich als unglaublich unbequem empfand.	0	2
87	0	Super relevant!	0	5
1990	2	Es ist jetzt sehr klar, dass in die Einrichtung jeder Klasse eine Menge Gedanken und Überlegungen eingeflossen sind.	1	3
465	2	Während meiner Arbeit in Kindergärten habe ich als Mitglied eines Teams gearbeitet, um die Betreuung und Erziehung von Kleinkindern zu gewährleisten.	0	3
2829	2	Diese beinhalten die Klärung der Ziele des Lehrers, um sie zur Diskussion zu stellen.	0	3
1649	2	"In der ganzen Schule schienen sich die Lehrer nur auf die Schüler zu konzentrieren, die entweder extrem ""schlau"" und enthusiastisch waren oder auf die, die extrem herausfordernd waren, und ich fand mich immer in der Mitte der Skala wieder und hatte Mühe, den Klassenlehrer zu erreichen, wenn ich Hilfe brauchte."	1	2
762	2	Was?	0	2
3281	2	 Es gibt einige genetisch festgelegte Eigenschaften, mit denen wir geboren werden, und Unterschiede in der Persönlichkeit werden als physiologisch bezeichnet.	0	3
208	2	Das Verlassen war genauso, wobei die Kinder vorne mit den Hunden laufen durften, solange sie immer in Sichtweite der Erwachsenen waren, die sie begleiteten.	0	3
2207	2	"Ich fand den Artikel, den Young geschrieben hat, ziemlich schwierig zu lesen, legte ihn weg und dachte ""was bedeutet Wissen überhaupt noch""?"	1	2
414	2	Ich habe das Gefühl, dass ich in der Grundschule mit Sicherheit viel mehr davon hätte gebrauchen können!	1	4
3028	2	Frau Walsh sagt auch, dass es wichtig ist, dass wir Kinder nicht aufgrund des Elternhauses, aus dem sie kommen, beurteilen.	0	3
461	2	Ich hoffe, dass ich durch die Antworten ein besseres Verständnis dafür erhalte, wie die derzeitigen GrundschullehrerInnen über das Fach Musik denken.	1	4
1036	2	Ich denke, wenn es um Sozialkunde geht, müssen wir auf diese Erfahrungen zurückgreifen.	0	3
222	2	Um meinen heutigen Blogbeitrag abzuschließen:	0	3
2572	2	Durch diese Art von Spiel lernen Kinder, mit Risiken umzugehen und lernen auch, sich zu wehren.	1	4
685	2	Ich habe das Gefühl, dass meine erste Woche in diesem Praktikum sehr positiv endete, und ich freue mich darauf, im März wieder hinzugehen.	1	4
1590	2	Ich bin mir nicht sicher, ob ich das TASC-Rad bei meiner eigenen Planung als besonders hilfreich empfunden habe, aber ich kann sehen, dass es mit den Kindern verwendet werden könnte, um sie in ihr Lernen einzubeziehen.	1	2
