	coll_lecture	sentence	reflection	sentiment
2069	2	Natürlich brauchte es nicht viel, um mich zu überzeugen, und um 13.00 Uhr saß ich mit drei anderen Mitarbeitern und 48 Jungen im Bus, um Twelfth Night zu sehen.	0	3
3302	2	Dies ist eine interessante Lektion für Lehrer.	0	3
3086	2	Indem wir unseren Schülern Mitgefühl entgegenbringen, zeigen wir, dass wir uns um sie kümmern.	0	3
1310	2	"In diesem Beitrag von Bright Hub Education wird darauf hingewiesen, dass es zu Problemen kommen kann, wenn Kinder ermutigt werden, ihre eigenen Geräte mitzubringen und zu benutzen, weil einige Kinder nicht die ""besten""/neuesten Geräte haben (wenn sie überhaupt welche haben!)."	0	2
545	2	Die Gruppe, mit der ich arbeitete, erhielt Beware of the Storybook Wolves von Lauren Child.	0	3
3036	2	"Dieses Zitat lautete: ""Ein Kind, ein Lehrer, ein Stift und ein Buch."	0	3
103	1	Unser Zeitplan	0	3
126	0	Vergnügen und Stolz.	0	4
3401	2	Lokomotorische Fähigkeiten sind die grundlegenden Arten, wie wir uns bewegen.	0	3
2152	2	Ich zerbreche mir den Kopf, aber bis jetzt ist mir noch nichts eingefallen, was ich für diese Altersgruppe für geeignet halte.	1	2
2383	2	Am Donnerstag hatte ich meine zweite Unterrichtsstunde in Moulsford, eine etwas andere Arbeit mit den Schülern der Klasse 4.	0	3
3074	2	Wird es noch eine Leseecke geben, und werden die Kinder sie nutzen und genießen?	1	3
543	2	Die heutige Vorlesung war die zweite, die wir bisher zum Thema Sachtexte und deren Behandlung im Unterricht gehalten haben.	0	3
1251	2	"Diejenigen, die mich besser kennen, lachen vielleicht eher und sagen: ""Das ist typisch Rachel"", oder rufen scherzhaft aus: ""Du bist so ein Kind!"""	0	4
2211	2	Jetzt, da wir wissen, was ein wissensbasierter Lehrplan ist, was sind meine Gedanken zu dem, was ich gelesen habe?	1	3
1272	2	Gibt es ein Gefühl der Sehnsucht, sich etwas weniger Sorgen zu machen und sich etwas freier zu fühlen?	1	3
30	1	Jetzt planen wir, diese zu verbessern,	1	4
2370	2	Sie arbeiteten mit Google Sketch Up, das ich noch nie gesehen, geschweige denn benutzt hatte, so dass ich vielleicht etwas Übung brauche, bevor ich eine Unterrichtsstunde damit gebe.	1	3
1480	2	Obwohl ich noch nicht so lange in Moulsford bin, war ich in vielen Klassen, die regelmäßig Phonetik einsetzen und diese Strategie in den Vordergrund des Lernens der Kinder stellen.	0	3
2048	2	"Wenn wir also die Anzahl der Sockenfarben mit dem Buchstaben ""n"" darstellen, sollte die Formel n+1 lauten."	1	3
559	2	Suchen Sie einige Lebensmittelzeitschriften und bitten Sie die Kinder, diese mit den Rezepten im Kochbuch zu vergleichen - gibt es Unterschiede?	0	3
84	1	Für viele Zwischenaufgaben braucht man mehr Zeit, als man anfangs dachte.	1	4
1559	2	Es fällt ihr schwer, nicht bei jedem Schritt ihrer Tochter zu sein.	0	3
37	0	Ich habe eine neue Perspektive auf das Thema gelernt.	1	3
2442	2	Ergebnisse	0	3
2428	2	Natürlich ist dieser Ausflug wetterabhängig, eine neblige Nacht wäre nicht gerade ideal.	0	3
3268	2	Er nahm an, dass Verkäufer besser abschneiden würden, wenn sie extrovertiert sind.	0	3
1308	2	Das bedeutet, dass die Lehrkräfte versuchen sollten, Ressourcen zu verwenden, die ihre Schüler anregen und begeistern.	1	3
76	1	Meine Wahrnehmung hat sich dahingehend geändert, dass die Arbeit mit Behörden noch schwieriger ist als ursprünglich vermutet.	1	4
177	2	Wenn Kinder die Möglichkeit haben, ihre Strategien und Denkweisen zu diskutieren und zu begründen, können sie ihre eigenen Methoden festigen und vielleicht neue Arbeitsweisen von Gleichaltrigen lernen.	1	4
2417	2	Wie ich mehr über den Weltraum lernen möchte	0	3
92	0	Allerdings ist die Grenze, ob wir von KI oder automatisierten Entscheidungssystemen sprechen, sehr fließend.	1	3
2637	2	Genau so eine Lehrerin möchte ich auch sein.	0	4
2762	2	Es lernt, dass es nasse Füße bekommt, wenn es mit seinen Turnschuhen in eine Pfütze spritzt, aber dass es trocken bleiben kann, wenn es seine Gummistiefel trägt....	0	3
2846	2	Das ist sehr nachteilig für die eigene Motivation, wenn jemand, mit dem man zusammenarbeitet, desinteressiert zu sein scheint.	0	2
1665	2	Als Erstes sprach der Herr darüber, wie wir als Lehrer sicherstellen können, dass wir hohe Erwartungen an alle unsere Schüler stellen.	0	3
131	1	Die Programmieraufgaben machen Spaß.	1	4
2459	2	Andererseits fanden 3-4 Jungen diese Übung ziemlich knifflig, ganz zu schweigen von den Blättern danach, aber für die Mehrheit der Klasse war sie unnötig.	1	2
3207	2	"Meine Gruppe war sich einig, dass die Rahmenpläne hilfreich waren, weil sie unsere Gedanken in die Grundform eines ""echten"" wissenschaftlichen Berichts brachten."	0	3
2183	2	Ich fand heraus, dass Leseschemata zwar sehr nützlich sein können, um Lehrern zu helfen, die Erfahrungen und Ergebnisse ihrer Kinder zu erreichen, und in England gleichwertig sind, aber manchmal nicht besonders interessant sind oder kontrollierte Grammatik- und Wortschatzstrukturen haben (Medwell et al, 2014, S.141).	1	3
3589	2	Eine weitere Herausforderung könnte ein Mangel an Ressourcen sein.	1	2
2877	2	Dieser Ansatz für das Lehren und Lernen hat viele Vorteile.	0	4
3259	2	Dabei handelt es sich nicht unbedingt um Lektüre, die direkt mit dem Kurs, den Aufgaben, Modulen oder Vorlesungen zu tun hat, sondern auch um Bücher, die von Lehrern auf Twitter empfohlen werden, oder um Blogs, auf die ich beim Stöbern stoße. 	0	3
2980	2	Die SchülerInnen entwickeln ihr Verständnis für die Position der Erde im Universum und entwickeln ein Gefühl für Zeit und Maßstäbe.	0	3
3294	2	Unser Temperament und unsere Veranlagung werden stabil, und unsere Erfahrungen prägen sie.	0	3
229	2	Wenn ich früher über die Rolle des Lehrers nachgedacht habe, war ich schuldig, mir vorzustellen, WAS sie ihrer Klasse beibringen....	1	2
32	1	Das hat bisher alles super funktioniert.	0	5
1466	2	Wie werde ich sie entwickeln?	0	3
52	1	Außerdem ist eine gute Vorarbeit und strukturiertes Arbeiten das Wichtigste, um den Erfolg zu sichern.	1	4
1766	2	Mit diesem Impfstoff konnten diese Krankheiten fast ausgerottet werden.	0	3
3286	2	Ja, die Art und Weise, wie wir erzogen werden, spielt eine große Rolle dabei, wie wir lernen, uns zu verhalten.	0	3
2489	2	Einige der vorgeschlagenen Vorteile sind: ein hohes Maß an Engagement	0	3
2192	2	Meinen Nachmittag verbrachte ich mit der Vorschule in der Spielhalle, wo die Kinder aktive Spiele spielten, herumliefen und die Fähigkeiten besprachen, die sie anschließend geübt hatten. 	0	3
387	2	Mit zunehmender Entwicklung entwickeln sie ein größeres Selbstbewusstsein;	0	3
1855	2	So wichtig wie das Personal einer Schule sind auch die Kinder, und ich denke, dass ich in den nächsten Wochen versuchen werde, mit einigen der Jungen der Schule über ihre Erfahrungen in Moulsford zu sprechen, um einen Einblick in diesen Aspekt einer Schule zu bekommen.	1	3
1908	2	Ich begann, diese Strategie anzuwenden, und es machte einen positiven Unterschied.	1	4
312	2	Ich habe dies in meinem letzten Beitrag nach den Anschlägen von Paris im vergangenen November angesprochen (lesen Sie diesen Beitrag hier).	0	3
1056	2	"Auch wenn das alles sehr negativ klingt und Sie vielleicht denken: ""Reiß dich zusammen"", ""so ist das Leben nun einmal"" oder was vielen von uns gerade gesagt wird: ""Das wird schon wieder"", ist das die Realität, mit der viele Menschen konfrontiert sind und nicht wissen, wie sie damit umgehen sollen."	1	2
66	1	Die Integration von Python-Code in ein C++-Programm führte zu Konflikten, deren Überwindung länger dauerte als die eigentliche Integration.	0	3
732	2	Das sind nur einige der Möglichkeiten, die meinen Standpunkt untermauern.	0	3
113	1	Oft frustriert und genervt.	0	2
1637	2	Selbst im Vergleich zur Sonne erscheint die Erde ziemlich unbedeutend!	1	3
2689	2	Ich erinnere mich noch gut an das Gefühl des drohenden Untergangs, als ich im Alter von 9 Jahren in meinem Gälischtest eine Vier bekam und meinen Eltern davon erzählen musste (obwohl sie sehr fürsorglich und liebevoll waren und sich einfach nur freuten, dass ich bestanden hatte, aber darum geht es eigentlich nicht).	1	2
554	2	Dienstag	0	3
2797	2	Während meines Praktikums werde ich die Gelegenheit haben, mit verschiedenen Musikspezialisten zusammenzuarbeiten und einige ihrer Techniken und Lehrmethoden zu beobachten und zu erlernen. 	1	4
300	2	Wir stellten jedoch fest, dass ein Großteil unseres Wissens nicht aus der Schule, sondern aus der Sonntagsschule, der Kirche oder der Familie stammte.	1	3
33	2	Ich erinnere mich, dass ich in bestimmten Klassen meinen Kopf für längere Zeit drehen musste (vielleicht, um die Tafel zu sehen), und der Kragen des Hemdes sich in meinen Hals bohrte.	0	2
3279	2	Ich würde sagen, ich bin mir meiner selbst bewusster geworden und habe in den letzten Jahren wirklich begonnen, meine eigene Persönlichkeit besser zu verstehen.	1	4
2783	2	Musik ist es wert, um ihrer selbst willen unterrichtet zu werden;	0	3
1804	2	Heute hatte ich Gelegenheit, mit dem Leiter der Lernunterstützung in Moulsford zu sprechen, wo ich die meisten Informationen für den heutigen Blogbeitrag erhalten habe.	0	3
86	2	Ich würde dafür sorgen, dass der Boden mit Teppich ausgelegt und in gutem Zustand ist und dass keine Ecken hochgeklappt sind, um Stolperfallen zu vermeiden.	1	3
2302	2	"Dies kann dazu beitragen, den Enthusiasmus und die Motivation aufrechtzuerhalten, ohne in den ""Trott derselben alten Routinen und Praktiken"" zu verfallen."	1	4
2201	2	Es sieht so aus, als würde ich diesen Blog wieder regelmäßiger aktualisieren (juhu), denn wir müssen ein Portfolio erstellen, in dem ich darüber schreibe, was ich lese, denke und lerne	1	4
3218	2	Naturwissenschaften sind ein wichtiger Bestandteil der Grundschulbildung und des Lehrplans für Spitzenleistungen.	0	4
3342	2	Ich stimme der Tatsache zu, dass Ericksons Theorie bis zum Alter von 40+ gilt.	1	3
1881	2	Diese Woche haben wir uns mit dem Online Literacy Assessment (OLA) und dem Online Maths Assessment beschäftigt.	0	3
3072	2	Welche Spiele werden die Kinder draußen spielen?	1	3
184	2	Die Waldschule Moulsford	0	3
3105	2	Im Rahmen des Kurses wurden wir eingeladen, das Museum und die Ausstellungsstücke sowie die Lernbereiche zu erkunden, die von Lehrern mit Gruppen genutzt werden können.	0	3
2356	2	Mein Montag endete mit einem Ausflug zu Tesco, um irn bru und schottisches Shortbread für meine Präsentation vor den Internatsschülern am nächsten Tag zu kaufen.	0	3
109	0	Ich weiß, dass ich noch viel lernen muss, um kompetent genug zu sein, denn bisher war meine Fähigkeit, ethische Themen anzusprechen, sehr eindimensional und auf das Problem bezogen, das den meisten (informierten Bürgern) bekannt ist.	1	2
914	2	Mein Eingreifen bedeutete, dass John und Alice in einer Gruppe sein mussten, die nicht ihrer ursprünglichen Präferenz entsprach.	1	2
570	2	Donnerstag	0	3
1309	2	Natürlich gibt es auch Nachteile, die berücksichtigt werden müssen (neben dem Aspekt der Ablenkung!).	1	2
2955	2	Der Workshop hat mir gezeigt, dass es in meinem Wissen noch große Lücken gibt.	1	3
2434	2	Nach dem E-Portfolio-Input, bei dem wir die Gelegenheit hatten, einige Blogbeiträge unserer Kollegen zu lesen, wurde mir klar, dass es tatsächlich eine Reihe von Möglichkeiten gibt, meine beruflichen Gedanken in meinem eigenen Blog darzustellen.	1	3
2852	2	Es wird mich ermutigen, in unserem sich ständig verändernden Bildungssystem auf dem Laufenden zu bleiben, und mich daran erinnern, wie wichtig es ist, mein Wissen über Bildung weiterzuentwickeln.	1	4
581	2	Mir persönlich hat die Planung dieses Projekts sehr viel Spaß gemacht, weil mir klar wurde, dass Lese- und Schreibunterricht Spaß machen und mit anderen Lehrplanbereichen verknüpft werden kann.	1	4
2690	2	Wir verlangen von den Kindern eine Menge, um eine Leistungslücke zu schließen, wenn sie Lehrer und Schulen haben, die nicht bereit sind, die Extrameile zu gehen, um ihnen auf dem Weg zu dieser Note zu helfen - und das, wenn sie überhaupt in eine Schule kommen, die die Gesellschaft als anständig betrachtet!	1	2
1934	2	Am Ende der zweiten Woche wurde mir klar, dass ich meine Zeit besser einteilen musste.	1	2
2260	2	Lektüre, Forschung und Vorlesungen liefern wichtige Informationen, aber es ist die Erfahrung im Klassenzimmer, die das Verständnis festigt und uns zu zukünftigen Pädagogen formt.	0	3
31	1	Jedenfalls haben wir gelernt, uns in der Kleingruppe zu organisieren und zu kommunizieren.	1	4
236	2	Einfache Dinge wie die Frage nach etwas, an dem sie teilgenommen haben, oder ein Kompliment, wenn sie den Raum betreten, werden ihnen einen großen Auftrieb geben.	1	4
298	2	Diese sind:  Christentum (2,1 Milliarden) Judentum (14 Millionen) Islam (1,3 Milliarden) Hinduismus (900 Millionen) Buddhismus (376 Millionen) Sikhismus (23 Millionen).	0	3
1070	2	Ich habe das unten stehende Poster mit Worten aus Fergusons Buch als wichtige tägliche Erinnerung an mich selbst gestaltet.	1	3
2022	2	Ich denke, der Lehrer muss sich der Persönlichkeit und der Bedürfnisse des einzelnen Schülers sehr bewusst sein, da ein Kind dadurch das Gefühl bekommen könnte, nie gut genug zu sein und möglicherweise aufgibt.	1	3
655	2	Keine andere Regierung in Europa, die ich finden kann, empfiehlt Lehrern, nur die Geschichte ihres Landes zu unterrichten, und nachdem ich die Empfehlungen des House of Lords für den Geschichtsunterricht gelesen habe, steht dort nirgends, dass es obligatorisch ist, nur die Geschichte Großbritanniens zu unterrichten.	0	3
2284	2	"Es gibt ein wunderbares Zitat von Professor John Hattie, das besagt: ""Der größte Einfluss auf das Lernen der Schüler entsteht, wenn die Lehrer zu Lernenden ihrer eigenen Lehre werden"" (zitiert nach Teaching Scotland, 2014)."	1	4
2974	2	In den Naturwissenschaften (wie auch in vielen anderen Lehrplanbereichen)	0	3
95	1	Ich habe ein besseres Verständnis für die Arbeit	1	4
3364	2	Ich stellte bald fest, dass dies auch bei meiner Arbeit oft der Fall war.	1	3
875	2	Ein weiterer Aspekt, der bei der Nutzung sozialer Medien zu berücksichtigen ist, sind beiläufige Kommentare.	0	3
247	2	Ich denke, dies wird sich auf mein Zeitmanagementziel in Bezug auf meine Planung auswirken.	1	3
2998	2	Ein Lehrer, der den Unterschied macht, muss fürsorglich und einfühlsam sein.	1	4
2373	2	"Ich habe angefangen, mit ihnen die Strategie ""Du schreibst einen Satz, ich schreibe einen Satz"" anzuwenden, um Zeit zu sparen, damit sie mehr aufschreiben können, und ich war sehr erfreut, als sie ihre Freude am Schreiben zum Ausdruck brachten und sagten, wie froh sie waren, dass ich ihnen erlaubte, die Hälfte der Arbeit selbst zu schreiben."	1	4
902	2	Ich denke, wenn man Kinder auf andere Seiten wie diese lenkt, weg von den weit verbreiteten Seiten wie Facebook und Snapchat, kann man einige der Gefahren, denen junge Menschen ausgesetzt sind, vermeiden, aber die Bedrohungen werden nie ganz ausgerottet werden.	1	2
2730	2	Äußerlich sahen beide Äpfel sehr ähnlich aus.	0	3
282	2	Ich denke, diese beiden Lehrer zeigen Integrität und Stärke, indem sie es auf sich nehmen, die Gräueltaten der Pariser Anschläge auf die eine oder andere Weise in ihren Unterricht einzubringen, obwohl es vielleicht einfacher gewesen wäre, das Thema ganz zu vermeiden.	1	4
365	2	Ihre Methode ist jedoch nicht vollständig unterstützend, da sie einige Dinge nicht berücksichtigt.	1	2
377	2	Ich glaube, das liegt daran, dass er weiß, dass sie die Antwort wahrscheinlich gleich beim ersten Mal richtig finden....	0	3
2016	2	Es wird mich interessieren, verschiedene Ansätze und Methoden in Aktion zu sehen, wenn ich ein Praktikum mache, und ich freue mich darauf, einige von ihnen in meinem eigenen Klassenzimmer anzuwenden.	1	4
840	2	Das erste, was wir beschlossen, war das Lernziel:	0	3
1278	2	Leider gibt es immer noch Beispiele aus der Praxis, die suggerieren, dass Spielen nur etwas für Kinder in den ersten Lebensjahren ist.	0	2
1100	2	Bevor wir sie benutzten, mussten wir uns über die Geschwindigkeit, mit der sich die Sonne bewegt, im Klaren sein - bewegte sie sich den ganzen Tag mit der gleichen Geschwindigkeit?	0	3
1890	2	Vereinfacht ausgedrückt, gibt eine Person mit einer fixen Denkweise leicht auf, glaubt, dass Talent etwas ist, mit dem man geboren wird, und dass Intelligenz fixiert ist (d. h., manche Menschen sind einfach nicht intelligent und es hat keinen Sinn, sich anzustrengen).	0	3
61	1	Wahrscheinlich hat sich die Wahrnehmung zum Positiven verändert, ich konnte mehr machen als erwartet.	1	4
1444	2	Es ist ein ständiges Thema in ihrer Argumentation, dass, wenn sie etwas tun kann, wie lächeln oder nett sein, dann kann das jeder, weil wir alle gleich sind.	0	4
49	1	Ich lernte etwas über Data Retrieval (Datensatzfindung, Beschriftung) und über das Suchen und Finden von Literatur (Papier), die zur Aufgabe passt.	1	3
